search_term,ol_key,title,author,first_publish_year,publisher,language,subject,isbn,cover_i
graphic biography,/works/OL39919342W,Shattered into Pieces,"Crystal Cattabriga, Para Graphic, Blayke Cattabriga",2011.0,,eng,,,
graphic biography,/works/OL33024876W,Irma Boom: biography in books,Mathieu Lommen,2010.0,,eng,,,
graphic biography,/works/OL911031M,[Russian artists,,1991.0,,rus,,,
graphic biography,/works/OL16113210W,Che Guevara,Chie Shimano,2010.0,,eng,,,11602451.0
graphic biography,/works/OL1713421W,Maria Sibylla Merian,"Kaiser, Helmut",1997.0,,ger,,,2216698.0
graphic biography,/works/OL17479051W,FAME,C. W. Cooke,2011.0,,eng,,,7659917.0
graphic biography,/works/OL7024634W,Me grandfather,Kilian Beirne,1969.0,,eng,,,
graphic biography,/works/OL18204957W,M.C. Escher,"M. C. Escher, Bruno Ernst, Flip Bool, F. H. Bool, J. R. Kist, F. Wierda",1992.0,,"eng, gre",,,597593.0
graphic biography,/works/OL13334328W,The image of Lithuania in the graphic arts,Giedrė Jankevičiūtė,2000.0,,eng,,,
graphic biography,/works/OL5712636W,Thomas Edison and the lightbulb,Scott R. Welvaert,2006.0,,eng,,,6757121.0
graphic biography,/works/OL42265446W,Israeli prints from the Burston Graphic Centre,Sadnat Bursṭon (Jerusalem),1981.0,,"eng, heb",,,
graphic biography,/works/OL21579272W,Introducing the Freud Wars,"Stephen Wilson, Oscar Zarate",2015.0,,eng,,,
graphic biography,/works/OL25909210W,Prophet Against Slavery,"David Lester, Paul Buhle, Marcus Buford Rediker",2021.0,,eng,,,
graphic biography,/works/OL42422108W,"COACH ""The Mediator Of Dreams And Destroyer Of Generations""","Jerry ""Bobo"" Mason, C'Vaughn'K Graphic Designs",2020.0,,eng,,,
graphic biography,/works/OL21000982W,Cipe Pineles,"Estelle Ellis, Cipe Pineles Golden, Carol Burtin Fripp",2005.0,,eng,,,4821058.0
graphic biography,/works/OL25556612W,Joseph Smith and the Mormons,Noah Van Sciver,2022.0,,eng,,,12030086.0
graphic biography,/works/OL25773808W,Baseline Shift,"Martha Scotford, Briar Levit",2021.0,,eng,,,
graphic biography,/works/OL28265765W,Colin Chapman,"Denis Bernard, Nedzad Kamenica, Christian Papazoglakis, Robert Paquet, Clive Chapman",2013.0,,eng,,,
graphic biography,/works/OL19980742W,The United States vs. Pvt. Chelsea Manning,Clark Stoeckley,2014.0,,eng,,,
graphic biography,/works/OL15588388W,Johnny Cash,Reinhard Kleist,2009.0,,eng,,,12179052.0
graphic biography,/works/OL18163319W,Hernán Cortés,"Jackie Gaff, David West",2005.0,,eng,,,6633174.0
graphic biography,/works/OL15996156W,Wyatt Earp,Lee A. Silva,2002.0,,eng,,,
graphic biography,/works/OL3572395W,Eva Hesse,"Eva Hesse, James Meyer, Briony Fer, Renate Petzinger, Ann Temkin, Gioia Timpanelli, Barry Rosen",1972.0,,"eng, spa, fre, ger",,,5311461.0
graphic biography,/works/OL11927263W,Pablo Picasso,Bernhard Geiser,1955.0,,eng,,,
graphic biography,/works/OL4989592W,Imperial Byzantine portraits,Constance Head,1982.0,,eng,,,4282279.0
graphic biography,/works/OL8409916W,Eli Whitney and the Cotton Gin (Graphic Library),Jessica Sarah Gunderson,2007.0,,eng,,,1367373.0
graphic biography,/works/OL19645322W,"Dan Dare, Pilot of the Future: The Biography",Daniel Tatarsky,2011.0,,,,,8563108.0
graphic biography,/works/OL9749677W,Wyatt Earp : A Biography of the Legend Volume I,Lee Silva,2002.0,,,,,5159723.0
graphic biography,/works/OL22414510W,Ludwik Dutkiewicz,Adam Dutkiewicz,2009.0,,eng,,,
graphic biography,/works/OL22740180W,Teeming with life,"Olsen, John",2011.0,,eng,,,
graphic biography,/works/OL15855228W,Etched in sunlight,Samuel Chamberlain,1968.0,,eng,,,6818114.0
graphic biography,/works/OL8987278W,All Access,STEFAN G. BUCHER,2006.0,,eng,,,1981019.0
graphic biography,/works/OL18807473W,Talking lines,R. O. Blechman,2009.0,,eng,,,
graphic biography,/works/OL32519210W,Udaan,Timmy Verghese,2017.0,,eng,,,
graphic biography,/works/OL21594143W,Reading Lessons in Seeing,Michael A. Chaney,2017.0,,eng,,,
graphic biography,/works/OL11717764W,Yummy,Greg Neri,2007.0,,eng,,,8739793.0
graphic biography,/works/OL21191949W,Invisible Wounds,"Jess Ruliffson, Jess Ruliffson",2013.0,,eng,,,13136712.0
graphic biography,/works/OL16470854W,Thomas Bewick,Nigel Tattersfield,2011.0,,eng,,,14037782.0
graphic biography,/works/OL5260270W,"Bridging two worlds in graphic design, education and illustration",Wolfgang Lederer,1992.0,,eng,,,5673897.0
graphic biography,/works/OL1997531W,Keith Haring,"Haring, Keith., Ralph Melcher, David Galloway, Andreas Schalhorn, Giorgio Verzotti, Ulrike Gehring, Keith Adriani, Gotz Adriani, Gianni Mercurio, Mirella Panepinto",1982.0,,"jpn, ger, ita, fre, fin",,,1035489.0
graphic biography,/works/OL39446742W,Charles Stewart Parnell ...,Sydney Prior Hall,1890.0,,eng,,,
graphic biography,/works/OL23821781W,Political organiser,Balarabe Maikaba,2001.0,,eng,,,
graphic biography,/works/OL22852439W,Middo Amerika no dezainā,,,,jpn,,,
graphic biography,/works/OL23299493W,Dork diaries,Rachel Renée Russell,2015.0,,eng,,,
graphic biography,/works/OL20450072W,Mrs. Jack,Louise Hall Tharp,1965.0,,,,,9116359.0
graphic biography,/works/OL20547914W,Sweet Little Cunt,Anne Elizabeth Moore,2018.0,,,,,9192225.0
graphic biography,/works/OL19573456W,One hundred at 360 ̕,"Michael Dorrian, Liz Farrelly",2007.0,,eng,,,3007031.0
graphic biography,/works/OL5120313W,Edward Weston,Ben Maddow,1978.0,,eng,,,1652173.0
graphic biography,/works/OL33006100W,Böyükağa Mirzäzadä,Böyükağa Mirzäzadä,2010.0,,aze,,,
graphic biography,/works/OL32026864W,Manana Gabašvili,Manana Gabašvili,2020.0,,geo,,,
graphic biography,/works/OL17228040W,M. C. Escher – His Life and Complete Graphic Works – With a Fully Illustrated Catalogue,F. H. Bool,1982.0,,eng,,,
graphic biography,/works/OL15537164W,Dictionary of erotic artists,Eugene C. Burt,2010.0,,eng,,,9517920.0
graphic biography,/works/OL5063550W,Ex libris Italo Zetti & Kleingraphik =,Italo Zetti,1986.0,,ger,,,8426606.0
graphic biography,/works/OL24243809W,J. M. W. Turner,"Lindsay, Jack",1966.0,,,,,10723214.0
graphic biography,/works/OL15530633W,The Carter Family,Frank Young,2010.0,,eng,,,12928009.0
graphic biography,/works/OL12863154W,Druckstellen,Jürgen Gottschalk,2006.0,,ger,,,
graphic biography,/works/OL1109163W,Life amongst the Modocs,Joaquin Miller,1873.0,,"eng, fre",,,5661092.0
graphic biography,/works/OL37880092W,March Fong Eu Story,"Tim Vandehey, Caren Daniels-Meade",2024.0,,eng,,,
graphic biography,/works/OL32895784W,Sauvage,Aurélie Bévière,2015.0,,fre,,,
graphic biography,/works/OL2226696W,Möpse & Menschen,Loriot,1983.0,,ger,,,998415.0
graphic biography,/works/OL15688649W,"Swami Vireswarananda, ""Prabhu Maharaj""",,1994.0,,eng,,,
graphic biography,/works/OL23148186W,Nikolaĭ Predein,Nikolaĭ Predein,2012.0,,rus,,,
graphic biography,/works/OL17875349W,Jake Burton Carpenter and the snowboard,Michael O'Hearn,2006.0,,eng,,,1367225.0
graphic biography,/works/OL18183778W,World design,"Christian Pixis, Uta Abendroth",1999.0,,eng,,,600308.0
graphic biography,/works/OL26327368W,Ogre,Doug Scott,2017.0,,eng,,,
graphic biography,/works/OL12745879W,"HELMUT KRONE. THE BOOK: GRAPHIC DESIGN AND ART DIRECTION (CONCEPT, FORM AND MEANING) AFTER ADVERTISING'S..",CLIVE CHALLIS,2005.0,,und,,,
graphic biography,/works/OL19341711W,Lawrence of Arabia and the Middle East and Africa (Graphic Modern History,Gary Jeffrey,2013.0,,,,,8455160.0
graphic biography,/works/OL31615563W,Vi͡acheslav Prosvirin = Vyacheslav Prosvirin,"M. V. Pli︠u︡shchikova, Aleksandr Vladimirovich Mitarevskiĭ",2013.0,,"eng, rus",,,
graphic biography,/works/OL33187475W,Prominent women of Ohio,Rachel Cox,2003.0,,eng,,,
graphic biography,/works/OL7090703W,"Graphic artists, painters, photographers, sculptors, 1977-78",Creative Artists Public Service Program.,1978.0,,eng,,,
graphic biography,/works/OL20360898W,Henry Ford and the Model T,Michael O'Hearn,2006.0,,eng,,,1367224.0
graphic biography,/works/OL13082856W,Druckstellen: die Zerst orung einer K unstler-Biographie durch die Stasi,J urgen Gottschalk,,,ger,,,
graphic biography,/works/OL5735173W,Bordados / Embroideries,"Marjane Satrapi, Dan Franklin, Carlos Mayor Ortega",2004.0,,"pol, cat, eng, spa, fre",,,1992636.0
graphic biography,/works/OL36525895W,Krazy Kat's Kreator,"Bill Blackbeard, Rick Marschall",1988.0,,,,,
graphic biography,/works/OL31457335W,Natella Toidze,Natella Toidze,2009.0,,"rus, eng",,,13598275.0
graphic biography,/works/OL1917079W,One man's wilderness,"Richard Proenneke, Sam Keith, Richard Louis Proenneke",1973.0,,eng,,,679725.0
graphic biography,/works/OL5591402W,Heritage of the graphic arts,Chandler B. Grannis,1972.0,,eng,,,10023242.0
graphic biography,/works/OL6732773W,Ehret,Gerta Calmann,1977.0,,eng,,,
graphic biography,/works/OL32733863W,360 degrees trilogy,Mogorosi Motshumi,2016.0,,eng,,,
graphic biography,/works/OL5999610W,Tonel,"Antonio Eligio, Eugenio Valdes Figueroa",2001.0,,eng,,,1644860.0
graphic biography,/works/OL23120467W,R.A.B.,Alvin Abram,2012.0,,eng,,,
graphic biography,/works/OL15765635W,White coolies,Betty Jeffrey,1988.0,,eng,,,
graphic biography,/works/OL23989606W,"Steve Jobs, Steve Wozniak and the personal computer",Donald B. Lemke,2006.0,,eng,,,463680.0
graphic biography,/works/OL12913596W,Picasso,Pablo PICASSO,1952.0,,eng,,,
graphic biography,/works/OL6244138W,With pen & graver,Helena Wright,1995.0,,eng,,,
graphic biography,/works/OL7944808W,"New New Thing, The",Michael Lewis,1999.0,,"spa, eng",,,809757.0
graphic biography,/works/OL18241593W,Pacific Rim design,Wei Yew,1991.0,,eng,,,12536989.0
graphic biography,/works/OL8204027M,La Batalla De El Alamo/The Battle of the Alamo (Historias Graficas/Graphic Histories),"Kerri O'Hern, Janet Riehecky",2007.0,,spa,,,1581505.0
graphic biography,/works/OL23539534W,Grafika,,1993.0,,"ita, spa, ger, eng, cze",,,
graphic biography,/works/OL165310W,History And Bibliography Of Anatomic Illustration In Its Relation To Anatomic Science And The Graphic Arts,Ludwig Choulant,1920.0,,eng,,,5845694.0
graphic biography,/works/OL12004612W,"Gay, lesbian, bisexual, and transgendered literature",Ellen Bosman,2008.0,,eng,,,10334197.0
graphic biography,/works/OL3077533W,Alphonse Mucha,Alphonse Marie Mucha,1967.0,,"fre, ger, eng",,,2157005.0
graphic biography,/works/OL38020356W,Dictionary of Erotic Artists,Eugene C. Burt,2010.0,,eng,,,
graphic biography,/works/OL18291321W,World design,"Uta Abendroth, Bernd Polster",2000.0,,eng,,,600309.0
graphic biography,/works/OL12591240W,"Documentary & anti-graphic photographs by Cartier-Bresson, Walker Evans & Alvarez Bravo","Manuel Alvarez Bravo, Daniel Girardin, Ian Jeffrey, Agnes Sire, Peter Galassi, Michel Tournier",2004.0,,"fre, eng",,,1033574.0
graphic biography,/works/OL2575582W,Karsh,Yousuf Karsh,1983.0,,eng,,,3995088.0
graphic biography,/works/OL1150469W,Honoré Daumier,Honoré Daumier,1900.0,,"ger, rum, eng, fre, ita",,,9752048.0
graphic biography,/works/OL2044900W,A man from Maquoketa,Edward J. Covington,1992.0,,eng,,,
graphic biography,/works/OL27288658W,¿Quién fue Frida Kahlo?,"Sarah Fabiny, Who HQ, Jerry Hoare, Yanitzia Canetti, Terry Blas, Ashanti Fortson",2022.0,,eng,,,12616311.0
graphic biography,/works/OL32711914W,Vladimir Tkachev = Vladimir Tkachov,Vladimir Tkachev,2017.0,,"rus, eng",,,
graphic biography,/works/OL44904992W,Volodymyr Sichynsʹkyĭ,Ivan Keĭvan,1957.0,,"eng, ukr",,,
graphic biography,/works/OL24514982W,Who Sparked the Montgomery Bus Boycott? : Rosa Parks,"Insha Fitzpatrick, Who HQ, Abelle Hayford",2021.0,,eng,,,11142692.0
graphic biography,/works/OL5038324W,Grafický design ve službách společnosti a pokroku,"Biennale of Graphic Design (12th 1986 Brno, Czechoslovakia)",1986.0,,cze,,,
graphic biography,/works/OL5706626W,Julius Caesar,"Gary Jeffrey, Kate Petty",2005.0,,eng,,,5151055.0
graphic biography,/works/OL963547W,Jean Cocteau,Jean Cocteau,1945.0,,"ita, eng, ger, fre",,,2050798.0
graphic biography,/works/OL2925164W,Art for the Masses,Rebecca Zurier,1988.0,,eng,,,670434.0
graphic biography,/works/OL112484W,Robert Motherwell,"Motherwell, Robert., Dore Ashton, Robert Buck, Flam, Constance Glenn, Jack Glenn",1962.0,,"eng, spa, dut, ita, ger",,,1656261.0
graphic biography,/works/OL1341262W,Lovis Corinth,Lovis Corinth,1921.0,,"eng, ger",,,1026870.0
graphic biography,/works/OL7759522W,Multum in parvo,Isaiah Wadsworth Crawford,1912.0,,eng,,,
graphic biography,/works/OL26329421W,Norton of Everest,"Hugh Norton, Wade Davis",2017.0,,eng,,,14339730.0
graphic biography,/works/OL22794945W,Molnár Farkas (1897-1945),Éva R. Bajkay,2010.0,,hun,,,
graphic biography,/works/OL22593945W,Under the star of fantasy,,1977.0,,eng,,,
graphic biography,/works/OL20760548W,Colin Kaepernick,"Blake A. Hoena, Sam Ledoyen, Graphic Universe (Firm) Staff",2020.0,,eng,,,12899449.0
graphic biography,/works/OL20760550W,Jesse Owens,"Blake A. Hoena, David Shephard, Graphic Universe (Firm) Staff",2020.0,,eng,,,12899502.0
graphic biography,/works/OL18552237W,Georg Hartmann (1870-1954),Andreas Hansert,2009.0,,ger,,,13862439.0
graphic biography,/works/OL20760549W,Serena Williams,"Blake A. Hoena, Sam Ledoyen, Graphic Universe (Firm) Staff",2020.0,,eng,,,12899492.0
graphic biography,/works/OL20760547W,Jackie Robinson,"Blake A. Hoena, David Shephard, Graphic Universe (Firm) Staff",2020.0,,eng,,,12899493.0
graphic biography,/works/OL20009285W,"George Barbier, Master of art deco",Hiroshi Unno,2011.0,,eng,,,13790519.0
graphic biography,/works/OL8932816W,SPITFIRE OFFENSIVE,R Sampson (Wing Commander),2002.0,,eng,,,947917.0
graphic biography,/works/OL21812678W,Red Baron,Wayne Vansant,2015.0,,eng,,,
graphic biography,/works/OL23032836W,Impressions/expressions,Studio Museum in Harlem,1979.0,,eng,,,
graphic biography,/works/OL12450391W,Kenny Baker,Robert G. Crosby,1999.0,,eng,,,
graphic biography,/works/OL34158381W,Together and Apart,"Andrew White, Robert Clough, Alexander Hoffman",2023.0,,eng,,,
graphic biography,/works/OL1255776W,G. Braque,"Braque, Georges, Francis Ponge, Pierre Descargues, André Malraux",1956.0,,"spa, fre, eng",,,13287632.0
graphic biography,/works/OL13323224W,McLaren,Guy Glover,1980.0,,eng,,,13829159.0
graphic biography,/works/OL45172086W,Oświęcimskie historie,"Tomasz Bereźnicki, Muzeum Żydowskie w Oświęcimiu",2016.0,,"eng, pol, mul",,,
graphic biography,/works/OL2390748W,Friedensreich Hundertwasser,Walter Koschatzky,1986.0,,"ger, eng",,,8386928.0
graphic biography,/works/OL32086883W,Philip Hofer as a collector,Harvard College Library. Department of Printing and Graphic Arts,1988.0,,eng,,,
graphic biography,/works/OL2206871W,Giacometti,"Alberto Giacometti, John Richardson undifferentiated",1966.0,,"fre, eng, ita, ger",,,2238068.0
graphic biography,/works/OL28719604W,I Was Only Four-Years-old,Carlos V. Kaigler C'vaughn'K Graphic Designs The Poet B.GKL,2022.0,,eng,,,
graphic biography,/works/OL2244952W,Carl Larsson,Carl Larsson,1982.0,,"eng, ger, swe",,,718248.0
graphic biography,/works/OL32862714W,Grafika ASP Kraków,Krzysztof Tomalski,2013.0,,pol,,,
graphic biography,/works/OL13407907W,"Helmut Krone, The Book",Clive Challis,2005.0,,eng,,,6173990.0
graphic biography,/works/OL6492978W,Salvador Dali,Salvador Dalí,1941.0,,"spa, und, ger, dut, fre",,,4466890.0
graphic biography,/works/OL3564650W,Art and artists of South Africa,Esmé Berman,1970.0,,eng,,,8546414.0
graphic biography,/works/OL23326503W,The Red Baron,Wayne Vansant,2014.0,,eng,,,12976244.0
graphic biography,/works/OL5649233W,12. mednarodni bienale grafike,"International Biennial of Graphic Art (12th 1977 Ljubljana, Slovenia)",1977.0,,slv,,,
graphic biography,/works/OL20957278W,"Barbara Heinemann Landmann biography [and] E.L. Gruber's teachings on divine inspiration, and other essays","Gottlieb Scheuner, Blasius Daniel Mackinet",1981.0,,eng,,,10996143.0
graphic biography,/works/OL5649727W,13. mednarodni bienale grafike,"International Biennial of Graphic Art (13th 1979 Ljubljana, Slovenia)",1979.0,,slv,,,
graphic biography,/works/OL45147134W,Man for All Mountains,Mark Lambert,2026.0,,eng,,,
graphic biography,/works/OL38096191W,And the Seventh Angel Sounded,Keith Robert Arian,2013.0,,eng,,,
graphic biography,/works/OL42261774W,14. grafični bienale,Slovenia) International Biennial of Graphic Art (14th 1981 Ljubljana,1981.0,,"slv, fre, eng",,,
graphic biography,/works/OL16485884W,Drawing from memory,Allen Say,2011.0,,eng,,,8260452.0
graphic biography,/works/OL42645187W,"19. mednarodni grafični bienale, Moderna galerija, Ljubljana, 22. junij-30. september 1991","Zoran Kržišnik, Moderna galerija (Ljubljana, Slovenia), Slovenia) International Centre of Graphic Arts (Ljubljana, Slovenia) International Biennial of Graphic Art (19th 1991 Ljubljana",1991.0,,"eng, slv",,,
graphic biography,/works/OL42211488W,13. Mednarodni bienale grafike,Slovenia) International Biennial of Graphic Art (13th 1979 Ljubljana,1979.0,,"eng, hrv, fre",,,
graphic biography,/works/OL5183574W,"10. bienale grafike, Moderna galerija Ljubljana =","International Biennial of Graphic Art (10th 1973 Ljubljana, Slovenia)",1973.0,,slv,,,
graphic biography,/works/OL4100620W,W.M. Thackeray's European sketch books,Siegbert Salomon Prawer,2000.0,,eng,,,4529473.0
graphic biography,/works/OL38790962W,5. Biennale der europaischen Grafik Heidelberg 1988,Germany) Biennial of European Graphic Arts (5th 1988 Heidelberg,1988.0,,"fre, eng, ger",,,
graphic biography,/works/OL20046455W,Love in vain,J. M. Dupont,2016.0,,eng,,,12381232.0
graphic biography,/works/OL8860770W,Meanwhile..,R. C. Harvey,2007.0,,eng,,,1890111.0
graphic biography,/works/OL5649724W,14. grafični bienale =,"International Biennial of Graphic Art (14th 1981 Ljubljana, Slovenia)",1981.0,,slv,,,
graphic biography,/works/OL5649227W,11. bienale grafike,"International Biennial of Graphic Art (11th 1975 Ljubljana, Slovenia)",1975.0,,slv,,,
graphic biography,/works/OL5374418W,15. grafični bienale =,"International Biennial of Graphic Art (15th 1983 Ljubljana, Slovenia)",1983.0,,"slv, fre, eng",,,
graphic biography,/works/OL32350730W,Zoi︠a︡ Lisovsʹka = Zoya Lisowsky,R. M. I︠A︡t︠s︡iv,2018.0,,ukr,,,
graphic biography,/works/OL4914501W,16. mednarodni bienale grafike,"International Biennial of Graphic Art (16th 1985 Ljubljana, Slovenia)",1985.0,,"fre, slv, eng",,,
graphic biography,/works/OL18483775W,The Tennessee Valley Authority,"Architectural League of New York, Christine Macy, Jane Wolff, Barry M. Katz, Steven Heller, Todd Smith, Jennifer Bloomer",2007.0,,eng,,,1911245.0
graphic biography,/works/OL24723836W,Who Was the First Man on the Moon? : Neil Armstrong,"Nathan Page, Who HQ, Drew Shannon",2021.0,,eng,,,11453621.0
graphic biography,/works/OL32796553W,Sesang esŏ kajang yŏnghyangnyŏk innŭn 50-in ŭi kŭraep'ik tijain,Anna Gerber,2011.0,,kor,,,
graphic biography,/works/OL24140400W,Why She Wrote,"Lauren Burke, Hannah K. Chapman, Kaley Bales",2021.0,,eng,,,10537774.0
